TYPE,YTD CURTAILED MWH
LocalEconomic,"67,829"
LocalExDispatch,369
LocalSelfSchCut,"3,062"
SystemEconomic,"169,194"
SystemExDispatch,99
SystemSelfSchCut,550
TOTAL,"241,103"
DATE,HOU CURT TYPE,,REASON,FUEL TYPE,CURTAILED MWH,CURTAILED MW
"",R,,,,,
04/28,8 Economic,,Local,SOLR,0,
04/28,8 Economic,,System,SOLR,1,6
04/28,9 Economic,,Local,SOLR,11,11
04/28,9 Economic,,System,SOLR,38,207
04/28,9 Economic,,System,WIND,6,21
04/28,10 Economic,,Local,SOLR,40,67
04/28,10 Economic,,System,SOLR,3,
04/28,11 Economic,,Local,SOLR,42,21
04/28,11 Economic,,System,SOLR,309,908
04/28,11 Economic,,System,WIND,32,77
04/28,11 SelfSchCut,,Local,SOLR,2,
04/28,12 Economic,,Local,SOLR,36,35
04/28,12 Economic,,System,SOLR,644,1009
04/28,12 Economic,,System,WIND,43,44
04/28,12 ExDispatch,,Local,SOLR,11,16
04/28,12 SelfSchCut,,Local,SOLR,2,
04/28,13 Economic,,Local,SOLR,58,10
04/28,13 Economic,,Local,WIND,3,
04/28,13 Economic,,System,SOLR,720,1017
04/28,13 Economic,,System,WIND,23,33
04/28,13 ExDispatch,,Local,SOLR,17,17
04/28,13 SelfSchCut,,Local,SOLR,5,5
04/28,14 Economic,,Local,SOLR,81,98
04/28,14 Economic,,Local,WIND,16,17
04/28,14 Economic,,System,SOLR,812,890
04/28,14 Economic,,System,WIND,1,2
04/28,14 ExDispatch,,Local,SOLR,17,17
04/28,14 SelfSchCut,,Local,SOLR,8,10
04/28,15 Economic,,Local,SOLR,49,21
04/28,15 Economic,,Local,WIND,152,167
04/28,15 Economic,,System,SOLR,686,858
04/28,15 Economic,System,WIND,0,
04/28,15 ExDispatch,Local,SOLR,17,17
04/28,15 ExDispatch,System,SOLR,6,14
04/28,15 ExDispatch,System,WIND,0,0
04/28,15 SelfSchCut,Local,SOLR,3,2
04/28,15 SelfSchCut,Local,WIND,38,27
04/28,16 Economic,Local,SOLR,56,86
04/28,16 Economic,Local,WIND,85,124
04/28,16 Economic,System,SOLR,514,876
04/28,16 Economic,System,WIND,5,13
04/28,16 ExDispatch,Local,SOLR,10,17
04/28,16 ExDispatch,System,SOLR,9,2
04/28,16 SelfSchCut,Local,SOLR,6,7
04/28,17 Economic,Local,SOLR,40,204
04/28,17 Economic,Local,WIND,31,33
04/28,17 Economic,System,SOLR,20,
04/28,17 ExDispatch,Local,SOLR,5,16
04/28,17 ExDispatch,System,SOLR,4,
04/28,17 SelfSchCut,Local,SOLR,4,5
04/28,18 Economic,Local,SOLR,6,
04/28,18 Economic,Local,WIND,2,
04/28,18 Economic,System,SOLR,252,809
04/28,18 Economic,System,WIND,2,12
04/28,19 Economic,Local,SOLR,1,7
04/28,19 Economic,System,SOLR,1,
